year,month,day,title,file
2023,11,23,Spanish PM proposes talks on the establishment of a Palestinian state,data_in/articles\2023-11-23_2133.txt
2023,11,23,"Uncertainty, hope for Palestinian, Israeli families before Gaza truce",data_in/articles\2023-11-23_2134.txt
2023,11,23,A roadmap for the future of Palestine,data_in/articles\2023-11-23_2135.txt
2023,11,23,BBC accused of censoring acts of Gaza solidarity in BAFTA awards coverage,data_in/articles\2023-11-23_2136.txt
2023,11,23,"Israel-Hamas truce, captive release to begin on Friday, Qatar says",data_in/articles\2023-11-23_2137.txt
2023,11,23,The Take: Inside the Hamas-Israel truce deal,data_in/articles\2023-11-23_2138.txt
2023,11,23,"Middle East Roundup: Nervous anticipation for truce, exchange of captives",data_in/articles\2023-11-23_2139.txt
2023,11,23,Israel-Hamas deal: What makes a truce lead to lasting peace?,data_in/articles\2023-11-23_2140.txt
2023,11,23,Iran’s top diplomat discusses Israel’s war in Gaza with Hezbollah leader,data_in/articles\2023-11-23_2141.txt
2023,11,23,Celtic fined for fans displaying Palestinian flag amid Israel-Gaza war,data_in/articles\2023-11-23_2142.txt
2023,11,23,How Palestinians are using art as a form of resistance against Israel,data_in/articles\2023-11-23_2143.txt
2023,11,23,Are the Americans ready for another Iraq?,data_in/articles\2023-11-23_2144.txt
2023,11,23,"Israel-Hamas war: List of key events, day 48",data_in/articles\2023-11-23_2145.txt
2023,11,23,US warship cruising Red Sea shoots down attack drones fired from Yemen,data_in/articles\2023-11-23_2146.txt
2023,11,23,Ex-Obama adviser Stuart Seldowitz arrested after Islamophobic rant,data_in/articles\2023-11-23_2147.txt
2023,11,23,"Israeli army arrests al-Shifa Hospital director, other doctors in Gaza",data_in/articles\2023-11-23_2148.txt
2023,11,23,"As Israel pounds Gaza, BBC journalists accuse broadcaster of bias",data_in/articles\2023-11-23_2149.txt
2023,11,23,Israel steps up attacks on Gaza before truce,data_in/articles\2023-11-23_2150.txt
2023,11,23,"Israel says truce, captives release will not start ‘before Friday’",data_in/articles\2023-11-23_2151.txt
2023,11,23,‘Can regain our soul’: Relief and fear in Gaza ahead of Israel truce,data_in/articles\2023-11-23_2152.txt
2023,11,23,‘Important but not enough’: What does Israel-Hamas deal mean for US policy?,data_in/articles\2023-11-23_2153.txt
2023,11,23,"Israel-Hamas war updates: Israel bombs UN school, killing ‘at least 27’",data_in/articles\2023-11-23_2154.txt
2023,11,24,Photos: Palestinians released from prison reunite with loved ones,data_in/articles\2023-11-24_2109.txt
2023,11,24,Nice footballer Atal detained for sharing alleged anti-Semitic content,data_in/articles\2023-11-24_2110.txt
2023,11,24,Israel-Hamas four-day truce starts: How day one unfolded,data_in/articles\2023-11-24_2111.txt
2023,11,24,"Hamas frees 10 Thai citizens, one Filipino under separate deal: Qatar",data_in/articles\2023-11-24_2112.txt
2023,11,24,Who are the Palestinian prisoners Israel released on Friday?,data_in/articles\2023-11-24_2113.txt
2023,11,24,Hamas releases 24 captives from Gaza as Israel truce comes into effect,data_in/articles\2023-11-24_2114.txt
2023,11,24,Hamas releases 24 captives amid Israel truce: Here’s what’s to know,data_in/articles\2023-11-24_2115.txt
2023,11,24,Egypt’s el-Sisi says future Palestinian state could be ‘demilitarised’,data_in/articles\2023-11-24_2116.txt
2023,11,24,"Amid Gaza war, activists in Argentina aim to expel Israeli water company",data_in/articles\2023-11-24_2117.txt
2023,11,24,Palestinians return to destroyed homes in Gaza as Israel-Hamas truce begins,data_in/articles\2023-11-24_2118.txt
2023,11,24,UN agencies hope truce will allow aid into northern Gaza,data_in/articles\2023-11-24_2119.txt
2023,11,24,This Israel has no future in the Middle East,data_in/articles\2023-11-24_2120.txt
2023,11,24,‘We won’t leave’: Armenians in Jerusalem push back against armed settlers,data_in/articles\2023-11-24_2121.txt
2023,11,24,A second Nakba? What history tells us about Palestine and Israel,data_in/articles\2023-11-24_2122.txt
2023,11,24,‘The war is not over’: Israel blocks Palestinians’ return to northern Gaza,data_in/articles\2023-11-24_2123.txt
2023,11,24,"Israel-Hamas war: List of key events, day 49",data_in/articles\2023-11-24_2124.txt
2023,11,24,Israel-Hamas truce comes into effect: How it could now unfold,data_in/articles\2023-11-24_2125.txt
2023,11,24,‘Relief’ in war-torn Gaza as truce takes effect in Israel-Hamas war,data_in/articles\2023-11-24_2126.txt
2023,11,24,"Israel pounds Gaza ahead of truce, killing and injuring dozens",data_in/articles\2023-11-24_2127.txt
2023,11,24,Pro-Palestine or a trend? China’s stance on Israel-Hamas war splits opinion,data_in/articles\2023-11-24_2128.txt
2023,11,24,Analysis: How to enforce the Israel-Hamas truce,data_in/articles\2023-11-24_2129.txt
2023,11,24,Israel-Hamas war updates: First Palestinians released from Israeli prisons,data_in/articles\2023-11-24_2130.txt
2023,11,25,"Hamas releases 13 Israeli, four Thai captives after hours-long delay",data_in/articles\2023-11-25_2087.txt
2023,11,25,Is a two-state solution for Israel and Palestine still possible?,data_in/articles\2023-11-25_2088.txt
2023,11,25,London pro-Palestinian protesters demand permanent Israel-Gaza ceasefire,data_in/articles\2023-11-25_2089.txt
2023,11,25,Tens of thousands rally in Tel Aviv amid delay in release of Hamas captives,data_in/articles\2023-11-25_2090.txt
2023,11,25,UN peacekeepers in Lebanon say patrol hit by Israeli fire,data_in/articles\2023-11-25_2091.txt
2023,11,25,Palestinians stock up on essentials amid surge in Gaza food prices,data_in/articles\2023-11-25_2092.txt
2023,11,25,"Gaza’s Indonesian Hospital in ruins after Israeli raid, days-long siege",data_in/articles\2023-11-25_2093.txt
2023,11,25,"As genocide rages, doctors must choose: Care or collaborationism",data_in/articles\2023-11-25_2094.txt
2023,11,25,Finnish FM: Finland’s defence deal with Israel vs its stance on Gaza,data_in/articles\2023-11-25_2095.txt
2023,11,25,Analysis: Lessons from Day One of truce in Gaza,data_in/articles\2023-11-25_2096.txt
2023,11,25,"Israel-Hamas war: List of key events, day 50",data_in/articles\2023-11-25_2097.txt
2023,11,25,‘Nothing standing’: Palestinians return to find Gaza homes destroyed,data_in/articles\2023-11-25_2098.txt
2023,11,25,‘To make lives easier’: Aid brings relief in Gaza amid Israel-Hamas truce,data_in/articles\2023-11-25_2099.txt
2023,11,25,Israel vs Hamas: Battle for narrative supremacy,data_in/articles\2023-11-25_2100.txt
2023,11,25,Israeli-owned ship targeted in suspected drone attack: Reports,data_in/articles\2023-11-25_2101.txt
2023,11,25,"‘Bulletproof’: The brief, beautiful life of Danielle Waldman",data_in/articles\2023-11-25_2102.txt
2023,11,25,US President Biden says ‘chances are real’ for extending Israel-Gaza truce,data_in/articles\2023-11-25_2103.txt
2023,11,25,‘A place to fly’ – Jenin Freedom Theatre stands defiant amid Israeli raids,data_in/articles\2023-11-25_2104.txt
2023,11,25,"Gaza truce holds into second day, more captives to be released",data_in/articles\2023-11-25_2105.txt
2023,11,25,Family celebrates return of freed Palestinian prisoner Marah Bakeer,data_in/articles\2023-11-25_2106.txt
2023,11,25,"WHO concerned about al-Shifa chief detained by Israel, remaining patients",data_in/articles\2023-11-25_2107.txt
2023,11,25,Can Israel’s economy withstand a prolonged war on Gaza?,data_in/articles\2023-11-25_2108.txt
2023,11,26,What can be done to extend Gaza’s fragile truce?,data_in/articles\2023-11-26_2076.txt
2023,11,26,More Palestinian prisoners freed as Israel-Hamas truce holds into third day,data_in/articles\2023-11-26_2077.txt
2023,11,26,"Three Palestinian students shot in Vermont, US amid Israel-Hamas truce",data_in/articles\2023-11-26_2078.txt
2023,11,26,It is time the US considers Hamas’s survival in Gaza,data_in/articles\2023-11-26_2079.txt
2023,11,26,Tears and joy as second batch of 39 Palestinians freed from Israeli prisons,data_in/articles\2023-11-26_2080.txt
2023,11,26,Wounded patients left at Gaza’s al-Shifa Hospital face dire conditions,data_in/articles\2023-11-26_2081.txt
2023,11,26,Biden seeks to expand Israeli access to US weapons stockpile,data_in/articles\2023-11-26_2082.txt
2023,11,26,"‘One minute to say goodbye’ to a dad, son, husband Israel killed in Gaza",data_in/articles\2023-11-26_2083.txt
2023,11,26,Israeli forces carry out deadly raids in the West Bank amid Gaza truce,data_in/articles\2023-11-26_2084.txt
2023,11,26,Israeli settlers steal Palestinian farmers’ land in occupied West Bank,data_in/articles\2023-11-26_2085.txt
2023,11,26,Photos: Lebanese residents of border towns return home amid truce in Gaza,data_in/articles\2023-11-26_2086.txt
2023,11,27,US rights advocates launch hunger strike for Israel-Hamas ceasefire,data_in/articles\2023-11-27_2052.txt
2023,11,27,"Hamas releases 11 more captives from Gaza, Israeli army says",data_in/articles\2023-11-27_2053.txt
2023,11,27,Can a divided EU have any meaningful policy on Gaza?,data_in/articles\2023-11-27_2054.txt
2023,11,27,US says Somali pirates likely behind attempted tanker seizure near Yemen,data_in/articles\2023-11-27_2055.txt
2023,11,27,"‘We want permanent ceasefire,’ Palestinians in Gaza say as truce extended",data_in/articles\2023-11-27_2056.txt
2023,11,27,"Israel and Hamas agree to extend truce by two days, Qatar says",data_in/articles\2023-11-27_2057.txt
2023,11,27,"Empty towns to sea laundry: How war has changed Israel, Palestine",data_in/articles\2023-11-27_2058.txt
2023,11,27,A ceasefire in a time of genocide,data_in/articles\2023-11-27_2059.txt
2023,11,27,‘Our only outlet’: Palestinians in Gaza go to the beach during Israel truce,data_in/articles\2023-11-27_2060.txt
2023,11,27,"Fact or Fiction: The propaganda war won’t stop, even during a truce",data_in/articles\2023-11-27_2061.txt
2023,11,27,Grief to courage: A Palestinian stranded in Egypt as Israel bombs Gaza,data_in/articles\2023-11-27_2062.txt
2023,11,27,Elon Musk meets Netanyahu during Israel visit,data_in/articles\2023-11-27_2063.txt
2023,11,27,"Happily, Joe Biden is finished",data_in/articles\2023-11-27_2064.txt
2023,11,27,"Three Palestinian students aged 20 shot in Vermont, US: What to know",data_in/articles\2023-11-27_2065.txt
2023,11,27,Vermont police arrest suspect in ‘hate-motivated’ shooting of Palestinians,data_in/articles\2023-11-27_2066.txt
2023,11,27,"Israel, Hamas and the toil of the prisoner exchange",data_in/articles\2023-11-27_2067.txt
2023,11,27,"Israel-Hamas war: List of key events, day 52",data_in/articles\2023-11-27_2068.txt
2023,11,27,Israel-Palestine conflict: A brief history in maps and charts,data_in/articles\2023-11-27_2069.txt
2023,11,27,"Analysis: Less than a day left on the Gaza pause, what are the prospects?",data_in/articles\2023-11-27_2070.txt
2023,11,27,US Navy thwarts seizure of Israel-linked cargo ship,data_in/articles\2023-11-27_2071.txt
2023,11,27,"Barbeques, suspicion and song as Israeli soldiers break from Gaza war",data_in/articles\2023-11-27_2072.txt
2023,11,27,Palestinians gather in Ramallah streets to welcome freed prisoners,data_in/articles\2023-11-27_2073.txt
2023,11,27,‘Devastating’: Volunteer recalls last hours at besieged Indonesian Hospital,data_in/articles\2023-11-27_2074.txt
2023,11,27,"Israel-Hamas war updates: 33 Palestinians, 11 Israelis released",data_in/articles\2023-11-27_2075.txt
2023,11,28,"Group stages ‘die-ins’ across Washington, DC to raise awareness for Gaza",data_in/articles\2023-11-28_2036.txt
2023,11,28,Hamas releases 12 more captives as truce with Israel holds for fifth day,data_in/articles\2023-11-28_2037.txt
2023,11,28,"CIA, Mossad chiefs meet in Qatar as Israel-Hamas truce is extended",data_in/articles\2023-11-28_2038.txt
2023,11,28,What would it take for an even longer ceasefire in Gaza?,data_in/articles\2023-11-28_2039.txt
2023,11,28,The truce in Gaza has been more painful than the 50 days that preceded it,data_in/articles\2023-11-28_2040.txt
2023,11,28,Israel arrests almost as many Palestinians as it has released during truce,data_in/articles\2023-11-28_2041.txt
2023,11,28,One-star ratings and threats: Review-bombing targets firms amid Gaza war,data_in/articles\2023-11-28_2042.txt
2023,11,28,"Watching the watchdogs: American TV, Gaza and two sides of a ceasefire",data_in/articles\2023-11-28_2043.txt
2023,11,28,"Elon Musk’s Israel trip: What was the purpose, what did he tell Netanyahu?",data_in/articles\2023-11-28_2044.txt
2023,11,28,"The Take: After Israel and Hamas extend their truce, what comes next?",data_in/articles\2023-11-28_2045.txt
2023,11,28,"Disease could kill more in Gaza than bombs, WHO says amid Israeli siege",data_in/articles\2023-11-28_2046.txt
2023,11,28,"Israel-Hamas war: List of key events, day 53",data_in/articles\2023-11-28_2047.txt
2023,11,28,What do we know about the Israel-Hamas truce extension?,data_in/articles\2023-11-28_2048.txt
2023,11,28,The beginning of the end? The hypothetical future of Palestinian politics,data_in/articles\2023-11-28_2049.txt
2023,11,28,Gaza truce appears set to extend as Israel receives new list of captives,data_in/articles\2023-11-28_2050.txt
2023,11,28,Israel-Hamas war updates: Palestinian prisoners arrive home after release,data_in/articles\2023-11-28_2051.txt
2023,11,29,Analysis: Why extending the Israel-Hamas truce won’t be easy,data_in/articles\2023-11-29_2015.txt
2023,11,29,"New US sanctions target illicit financial network aiding Iran, military",data_in/articles\2023-11-29_2016.txt
2023,11,29,"Hurt, scared but free now. Palestinian boy recalls abuse in Israeli prison",data_in/articles\2023-11-29_2017.txt
2023,11,29,Why are so many Palestinian women being killed in Israel’s war on Gaza?,data_in/articles\2023-11-29_2018.txt
2023,11,29,Freed Israeli hostages tell families of ordeal in Gaza captivity,data_in/articles\2023-11-29_2019.txt
2023,11,29,Israeli forces kill two Palestinian children in occupied West Bank raid,data_in/articles\2023-11-29_2020.txt
2023,11,29,South Africans demand permanent Gaza ceasefire during pro-Palestine march,data_in/articles\2023-11-29_2021.txt
2023,11,29,Jailed without charge: How Israel holds thousands of Palestinian prisoners,data_in/articles\2023-11-29_2022.txt
2023,11,29,"A Nakba is unfolding in the occupied West Bank, too",data_in/articles\2023-11-29_2023.txt
2023,11,29,"‘Save what remains of Gaza’, hospital director says after Israel bombing",data_in/articles\2023-11-29_2024.txt
2023,11,29,"The Take: With Israel’s release of prisoners, thousands more still detained",data_in/articles\2023-11-29_2025.txt
2023,11,29,Is Biden’s two-state plan for Israel and Palestine a fantasy?,data_in/articles\2023-11-29_2026.txt
2023,11,29,Egypt’s Sinai Bedouins fear Israel’s mass displacement of Gaza Palestinians,data_in/articles\2023-11-29_2027.txt
2023,11,29,Intensive talks under way to extend Israel-Hamas truce as deadline looms,data_in/articles\2023-11-29_2028.txt
2023,11,29,Pro-Palestine Facebook post sparks CIA warning,data_in/articles\2023-11-29_2029.txt
2023,11,29,Hamas invites Elon Musk to Gaza to witness ‘massacres and destruction’,data_in/articles\2023-11-29_2030.txt
2023,11,29,Israel-Hamas truce: How much aid has entered Gaza?,data_in/articles\2023-11-29_2031.txt
2023,11,29,"Israel-Hamas war: List of key events, day 54",data_in/articles\2023-11-29_2032.txt
2023,11,29,Photos: Hamas and Israel exchange more captives for prisoners,data_in/articles\2023-11-29_2033.txt
2023,11,29,"As truce holds, people in Gaza venture out to survey destruction",data_in/articles\2023-11-29_2034.txt
