word,term_frequency,document_frequency,tfidf_score
alleys,0,12,0.0
alleyway,0,9,0.0
alleyways,0,11,0.0
allgemeine,0,1,0.0
alliance,0,85,0.0
alliances,0,15,0.0
alliantie,0,1,0.0
allied,0,57,0.0
allies,0,350,0.0
allison,0,1,0.0
alllivesareequal,0,1,0.0
allmep,0,1,0.0
allocate,0,9,0.0
allocated,0,26,0.0
almakdesymedia,0,1,0.0
almalem,0,1,0.0
almas,0,1,0.0
almasharqah,0,1,0.0
alouf,0,1,0.0
aloul,0,7,0.0
alp,0,1,0.0
alps,0,1,0.0
alqadipal,0,1,0.0
alqam,0,2,0.0
alqastal,0,4,0.0
alqastalps,0,2,0.0
alqudsalbawsal1,0,1,0.0
alqudshospital,0,1,0.0
alqudsnewspaper,0,1,0.0
alrayyes,0,1,0.0
alrekhawi,0,1,0.0
alrifai,0,8,0.0
alright,0,1,0.0
alsa,0,1,0.0
alsaafin,0,2,0.0
aloud,0,1,0.0
alonyal,0,1,0.0
alonso,0,2,0.0
almond,0,3,0.0
almayadeen,0,1,0.0
almeqdad,0,2,0.0
almighty,0,3,0.0
almisshal,0,8,0.0
almodovar,0,1,0.0
almog,0,7,0.0
almon,0,2,0.0
almzainy,0,1,0.0
aloni,0,3,0.0
alnaouq,0,1,0.0
alnaouqa,0,1,0.0
alnwajha,0,3,0.0
aloft,0,7,0.0
alomarin,0,1,0.0
alon,0,17,0.0
alongside,0,203,0.0
alleviate,0,27,0.0
allergic,0,5,0.0
alhassan,0,1,0.0
alienating,0,7,0.0
aliens,0,2,0.0
alif,0,1,0.0
aligarh,0,1,0.0
alight,0,8,0.0
align,0,22,0.0
aligned,0,132,0.0
aligning,0,8,0.0
alignment,0,6,0.0
alignments,0,1,0.0
aligns,0,7,0.0
alihashem_tv,0,3,0.0
alike,0,50,0.0
alimi,0,1,0.0
alina,0,1,0.0
alisa,0,1,0.0
alisha,0,1,0.0
alisher,0,1,0.0
alienation,0,3,0.0
alienated,0,9,0.0
allenby,0,6,0.0
alienate,0,6,0.0
alhassan_wm_ma,0,1,0.0
alhindi,0,1,0.0
alhoda,0,1,0.0
alhussan,0,2,0.0
ali,0,200,0.0
ali_awad1998,0,1,0.0
ali_reports,0,1,0.0
alia,0,5,0.0
aliabunimah,0,1,0.0
aliados,0,1,0.0
alian,0,3,0.0
alias,0,2,0.0
alican,0,1,0.0
alice,0,4,0.0
alicia,0,5,0.0
alicja,0,1,0.0
alien,0,2,0.0
alison,0,3,0.0
alissa,0,1,0.0
alistair,0,1,0.0
alive,0,183,0.0
allam,0,1,0.0
allan,0,1,0.0
allatif,0,1,0.0
allay,0,5,0.0
allayed,0,2,0.0
allaying,0,2,0.0
allegation,0,45,0.0
allegations,0,177,0.0
allege,0,6,0.0
alleged,0,248,0.0
alleges,0,15,0.0
allegiance,0,18,0.0
allegiances,0,3,0.0
alleging,0,36,0.0
allegory,0,1,0.0
allegra,0,1,0.0
allen,0,1,0.0
allahu,0,4,0.0
allaham,0,1,0.0
allah,0,22,0.0
aljazeeeera,0,1,0.0
aliwat,0,1,0.0
aliya,0,1,0.0
aliyah,0,3,0.0
aliyahs,0,1,0.0
aliye,0,1,0.0
aljarmaqnet,0,2,0.0
aljarmaqnetnews,0,1,0.0
aljazeera,0,11,0.0
alla,0,1,0.0
aljazeeraenglish,0,3,0.0
aljouni,0,1,0.0
alkaila,0,1,0.0
alkam,0,1,0.0
alkhater,0,2,0.0
alkhodari,0,1,0.0
alkuraey,0,1,0.0
angie,0,2,0.0
angle,0,8,0.0
angles,0,4,0.0
arguello,0,2,0.0
arguing,0,66,0.0
argument,0,51,0.0
argumentation,0,1,0.0
arguments,0,57,0.0
ari,0,2,0.0
arian,0,7,0.0
arianna,0,1,0.0
aric,0,1,0.0
arictoler,0,1,0.0
arid,0,3,0.0
arida,0,1,0.0
arie,0,1,0.0
arieh,0,4,0.0
ariel,0,40,0.0
arielkallner,0,1,0.0
ariella,0,3,0.0
aries,0,2,0.0
argues,0,42,0.0
argued,0,124,0.0
arduous,0,9,0.0
argue,0,66,0.0
areej,0,1,0.0
areen,0,1,0.0
areepen,0,1,0.0
areesha,0,1,0.0
aref,0,4,0.0
aren,0,56,0.0
arena,0,32,0.0
arenas,0,6,0.0
arend,0,1,0.0
arendt,0,2,0.0
aretz,0,1,0.0
argamani,0,1,0.0
argentina,0,20,0.0
argentine,0,1,0.0
argentinian,0,4,0.0
argentinians,0,2,0.0
arguably,0,13,0.0
arif,0,1,0.0
arifa,0,1,0.0
arij,0,1,0.0
arik,0,3,0.0
armageddon,0,3,0.0
armagh,0,1,0.0
armaments,0,4,0.0
arman,0,2,0.0
armas,0,1,0.0
armband,0,2,0.0
armbands,0,5,0.0
armchair,0,1,0.0
armchairs,0,1,0.0
armed,0,1135,0.0
armenia,0,7,0.0
armenian,0,6,0.0
armies,0,24,0.0
arming,0,41,0.0
armistice,0,16,0.0
armor,0,1,0.0
armored,0,4,0.0
armadas,0,2,0.0
armada,0,1,0.0
arma,0,1,0.0
aristocracy,0,1,0.0
arikat,0,2,0.0
ariotedjo,0,1,0.0
arise,0,10,0.0
arisen,0,2,0.0
arises,0,9,0.0
arish,0,25,0.0
arising,0,16,0.0
aristotle,0,2,0.0
arm,0,90,0.0
ariv,0,1,0.0
arizona,0,11,0.0
arja,0,1,0.0
ark,0,2,0.0
arkansas,0,6,0.0
arlan,0,1,0.0
arleigh,0,4,0.0
areas,0,615,0.0
ardoz,0,1,0.0
armoured,0,100,0.0
aramin,0,1,0.0
arana,0,1,0.0
aranha,0,1,0.0
araqib,0,1,0.0
arar,0,1,0.0
ararawi,0,2,0.0
araro,0,1,0.0
arash,0,1,0.0
araud,0,1,0.0
arayes,0,1,0.0
araysheh,0,1,0.0
arba,0,10,0.0
arbeed,0,2,0.0
arbeid,0,1,0.0
arbel,0,1,0.0
arbell,0,1,0.0
arbiter,0,2,0.0
arbiters,0,1,0.0
aramshe,0,1,0.0
aramco,0,1,0.0
ardmore,0,1,0.0
aram,0,2,0.0
arabi,0,5,0.0
arabia,0,220,0.0
arabian,0,32,0.0
arabians,0,1,0.0
arabic,0,221,0.0
arabism,0,1,0.0
arabist,0,2,0.0
arabiya,0,3,0.0
arabs,0,168,0.0
araby,0,5,0.0
arad,0,1,0.0
arada,0,1,0.0
araf,0,1,0.0
arafa,0,1,0.0
arafat,0,49,0.0
arai,0,1,0.0
araj,0,7,0.0
arbitrarily,0,31,0.0
arbitrariness,0,3,0.0
arbitrary,0,44,0.0
arbitrate,0,1,0.0
architectural,0,2,0.0
architecture,0,24,0.0
archival,0,3,0.0
archive,0,8,0.0
archives,0,8,0.0
archrival,0,2,0.0
archrivals,0,1,0.0
arcila,0,1,0.0
arcs,0,1,0.0
arctic,0,2,0.0
ard,0,3,0.0
ardah,0,11,0.0
ardebil,0,1,0.0
ardemagni,0,2,0.0
ardent,0,5,0.0
ardently,0,2,0.0
ardi,0,6,0.0
architects,0,4,0.0
architect,0,9,0.0
archipelago,0,1,0.0
archaeologists,0,2,0.0
arbitration,0,1,0.0
arc,0,5,0.0
arcade,0,1,0.0
arce,0,3,0.0
arch,0,6,0.0
archaeological,0,15,0.0
archaeologist,0,2,0.0
archaeology,0,5,0.0
archetype,0,1,0.0
archaic,0,1,0.0
archbishop,0,11,0.0
arched,0,3,0.0
archenemies,0,2,0.0
archenemy,0,8,0.0
arches,0,3,0.0
archetypal,0,1,0.0
armour,0,15,0.0
armouries,0,1,0.0
anglican,0,12,0.0
arutzsheva_en,0,1,0.0
arwa,0,10,0.0
arwaib,0,5,0.0
aryeh,0,12,0.0
as0ynvmfrm,0,1,0.0
asaab,0,1,0.0
asaad,0,14,0.0
asab,0,3,0.0
asad,0,13,0.0
asadhashim,0,1,0.0
asadollahi,0,1,0.0
asadthesad,0,1,0.0
asaf,0,1,0.0
asal,0,1,0.0
asala,0,1,0.0
asamr,0,1,0.0
asap,0,1,0.0
asasa,0,1,0.0
arvind,0,1,0.0
arutz,0,1,0.0
articulated,0,16,0.0
arura,0,3,0.0
articulation,0,4,0.0
artifacts,0,1,0.0
artifice,0,1,0.0
artificially,0,1,0.0
artillery,0,163,0.0
artisans,0,2,0.0
artist,0,34,0.0
artistfrontline,0,1,0.0
artistic,0,10,0.0
artists,0,45,0.0
artists4ceasefire,0,3,0.0
artists4palestine,0,1,0.0
artiukh,0,1,0.0
arts,0,18,0.0
artwashing,0,1,0.0
artwork,0,8,0.0
artworks,0,1,0.0
asbahi,0,1,0.0
asbat,0,5,0.0
asbestos,0,2,0.0
asbm,0,1,0.0
asem,0,2,0.0
asesina,0,1,0.0
asesinados,0,1,0.0
asghedom,0,1,0.0
ash,0,15,0.0
asha,0,1,0.0
ashager,0,1,0.0
ashamed,0,12,0.0
asharq,0,1,0.0
asharqiya,0,1,0.0
ashdod,0,19,0.0
asher,0,3,0.0
ashes,0,8,0.0
ashi,0,1,0.0
ashish,0,22,0.0
ashkelon,0,26,0.0
ashkenazi,0,11,0.0
asef,0,2,0.0
aseel,0,13,0.0
aseed,0,1,0.0
ascertain,0,9,0.0
ascend,0,5,0.0
ascended,0,5,0.0
ascendent,0,1,0.0
ascending,0,3,0.0
ascends,0,1,0.0
ascension,0,1,0.0
ascent,0,5,0.0
ascertained,0,1,0.0
asean,0,1,0.0
ascertaining,0,1,0.0
ascherman,0,1,0.0
ascm,0,1,0.0
ascribe,0,1,0.0
ascribed,0,2,0.0
asdod,0,1,0.0
ase,0,1,0.0
articulating,0,2,0.0
articulate,0,10,0.0
armpits,0,1,0.0
arouse,0,3,0.0
arqa,0,1,0.0
arra,0,1,0.0
arraba,0,3,0.0
arrabeh,0,3,0.0
arrabunah,0,2,0.0
arraf,0,7,0.0
arraignment,0,1,0.0
arrajat,0,1,0.0
arrange,0,15,0.0
arranged,0,11,0.0
arrangement,0,43,0.0
arrangements,0,35,0.0
arranging,0,6,0.0
arrar,0,1,0.0
array,0,16,0.0
arrayed,0,1,0.0
arrears,0,1,0.0
aroused,0,7,0.0
arouri,0,39,0.0
articles,0,30,0.0
aroura,0,3,0.0
armstrong,0,1,0.0
arna,0,2,0.0
arnav,0,1,0.0
arnesa,0,1,0.0
arnessa,0,1,0.0
arnin,0,1,0.0
arnold,0,1,0.0
arnon,0,2,0.0
aroc,0,1,0.0
aroggi,0,1,0.0
aroldo,0,5,0.0
aroma,0,2,0.0
aromatic,0,1,0.0
aron,0,1,0.0
arooj,0,1,0.0
arose,0,6,0.0
aroub,0,3,0.0
arrest,0,244,0.0
arrested,0,468,0.0
arrestee,0,1,0.0
arrestees,0,1,0.0
arshad,0,1,0.0
arson,0,21,0.0
arsonist,0,2,0.0
art,0,48,0.0
art4palestineuk,0,1,0.0
artcaffe,0,1,0.0
artcaffes,0,1,0.0
artefacts,0,5,0.0
artem,0,1,0.0
artema,0,2,0.0
arterial,0,6,0.0
arteries,0,4,0.0
artery,0,21,0.0
artforum,0,1,0.0
arthritis,0,1,0.0
arthur,0,7,0.0
article,0,323,0.0
arsenijevic,0,1,0.0
arsenals,0,2,0.0
arsenal,0,49,0.0
arriving,0,69,0.0
arresting,0,62,0.0
arrests,0,214,0.0
arrival,0,74,0.0
arrivals,0,11,0.0
arrive,0,79,0.0
arrived,0,268,0.0
arrives,0,13,0.0
arrogance,0,18,0.0
arsen,0,1,0.0
arrogant,0,9,0.0
arrogantly,0,2,0.0
arroub,0,9,0.0
arrow,0,8,0.0
arrows,0,3,0.0
arrêt,0,1,0.0
arsalan,0,1,0.0
arabamericans,0,1,0.0
araba,0,3,0.0
arab48website,0,1,0.0
anterior,0,1,0.0
anthem,0,12,0.0
anthems,0,1,0.0
anthony,0,30,0.0
anthropologist,0,5,0.0
anthropology,0,8,0.0
anti,0,461,0.0
antibiotic,0,1,0.0
antibiotics,0,5,0.0
antiboycott,0,1,0.0
anticipate,0,12,0.0
anticipated,0,48,0.0
anticipates,0,3,0.0
anticipating,0,5,0.0
anticipation,0,19,0.0
anticlimactic,0,2,0.0
anticolonial,0,3,0.0
anticorruption,0,1,0.0
anthedon,0,1,0.0
antennae,0,1,0.0
ansarullah,0,1,0.0
antenatal,0,2,0.0
answer,0,109,0.0
answerable,0,1,0.0
answered,0,19,0.0
answering,0,8,0.0
answers,0,40,0.0
ant,0,1,0.0
antagonisation,0,1,0.0
antagonise,0,3,0.0
antagonised,0,2,0.0
antagonising,0,3,0.0
antagonism,0,3,0.0
antagonistic,0,4,0.0
antakya,0,1,0.0
antalya,0,1,0.0
antalyaspor,0,1,0.0
antar,0,2,0.0
ante,0,6,0.0
antidote,0,3,0.0
antifacism,0,1,0.0
antifada,0,1,0.0
antifascist,0,1,0.0
antithetical,0,3,0.0
antiwar,0,13,0.0
antoine,0,2,0.0
antoinette,0,3,0.0
antoinette_news,0,1,0.0
anton,0,15,0.0
antonia,0,5,0.0
antonio,0,181,0.0
antonioguterres,0,18,0.0
antonios,0,1,0.0
antouz,0,1,0.0
antwerp,0,1,0.0
antónio,0,19,0.0
anu,0,1,0.0
anuna,0,1,0.0
anus,0,1,0.0
anuška,0,1,0.0
antitank,0,14,0.0
antisocial,0,1,0.0
antiship,0,19,0.0
antique,0,1,0.0
antigovernment,0,9,0.0
antigua,0,2,0.0
antimissile,0,2,0.0
antinucci,0,1,0.0
antioxidants,0,1,0.0
antipathy,0,5,0.0
antipersonnel,0,1,0.0
antiques,0,2,0.0
antisemitism,0,29,0.0
antiquities,0,2,0.0
antiracism,0,2,0.0
antiracist,0,3,0.0
antiriot,0,1,0.0
antisemite,0,3,0.0
antisemites,0,2,0.0
antisemitic,0,15,0.0
ansesal,0,1,0.0
ansari,0,28,0.0
arab,0,892,0.0
animosity,0,10,0.0
aniquilará,0,1,0.0
anis,0,2,0.0
anisha,0,1,0.0
anitinucci,0,1,0.0
anja,0,1,0.0
ankara,0,28,0.0
ankle,0,3,0.0
ankles,0,2,0.0
ann,0,1,0.0
anna,0,7,0.0
annab,0,1,0.0
annahar,0,1,0.0
annalena,0,10,0.0
annals,0,1,0.0
annan,0,2,0.0
anne,0,5,0.0
annelle,0,3,0.0
animus,0,1,0.0
animation,0,1,0.0
ansarallah,0,4,0.0
animating,0,1,0.0
anglicans,0,2,0.0
anglo,0,4,0.0
anglophone,0,1,0.0
anglosphere,0,1,0.0
angola,0,4,0.0
angolan,0,1,0.0
angrily,0,10,0.0
angry,0,96,0.0
anguish,0,20,0.0
anguished,0,1,0.0
anhar,0,1,0.0
ani,0,4,0.0
anies,0,1,0.0
anika,0,2,0.0
animal,0,19,0.0
animated,0,9,0.0
animatedly,0,2,0.0
annette,0,1,0.0
annex,0,22,0.0
annexation,0,74,0.0
annexations,0,1,0.0
annually,0,112,0.0
annulment,0,1,0.0
annunciation,0,2,0.0
annyssa,0,1,0.0
anoc,0,1,0.0
anoint,0,1,0.0
anointed,0,2,0.0
anomaly,0,5,0.0
anonymity,0,63,0.0
anonymous,0,37,0.0
anonymously,0,13,0.0
anorexia,0,1,0.0
anosova,0,1,0.0
anp,0,2,0.0
ans,0,1,0.0
ansam,0,2,0.0
ansar,0,13,0.0
annual,0,142,0.0
annoys,0,1,0.0
annoyed,0,5,0.0
annihilation,0,15,0.0
annexed,0,89,0.0
annexes,0,1,0.0
annexing,0,7,0.0
annie,0,2,0.0
annihilate,0,19,0.0
annihilated,0,8,0.0
annihilating,0,7,0.0
annihilative,0,1,0.0
announcing,0,56,0.0
anniken,0,2,0.0
anniversary,0,76,0.0
announce,0,50,0.0
announcement,0,165,0.0
announcements,0,16,0.0
announcer,0,1,0.0
announces,0,24,0.0
anwaar,0,2,0.0
anwar,0,20,0.0
anwaribrahim,0,1,0.0
appreciated,0,12,0.0
appreciating,0,2,0.0
appreciation,0,8,0.0
appreciative,0,2,0.0
apprehend,0,7,0.0
apprehended,0,7,0.0
apprehending,0,1,0.0
apprehension,0,5,0.0
apprehensions,0,2,0.0
apprehensive,0,2,0.0
apprised,0,2,0.0
approaches,0,38,0.0
approaching,0,41,0.0
appropriate,0,67,0.0
appropriated,0,5,0.0
appropriately,0,4,0.0
appropriateness,0,1,0.0
appropriation,0,9,0.0
appreciates,0,7,0.0
appreciate,0,20,0.0
anxieties,0,4,0.0
appraisal,0,2,0.0
applicants,0,10,0.0
application,0,44,0.0
applications,0,21,0.0
applied,0,68,0.0
applies,0,40,0.0
apply,0,86,0.0
applying,0,29,0.0
appoint,0,9,0.0
appointed,0,56,0.0
appointee,0,3,0.0
appointees,0,1,0.0
appointing,0,1,0.0
appointment,0,23,0.0
appointments,0,6,0.0
appoints,0,4,0.0
apportioned,0,1,0.0
apportioning,0,1,0.0
appropriations,0,2,0.0
approval,0,120,0.0
approvals,0,10,0.0
approve,0,53,0.0
aqbat,0,1,0.0
aqdy4elrmj,0,2,0.0
aqel,0,2,0.0
aqla,0,3,0.0
aqleh,0,4,0.0
aqqad,0,3,0.0
aqra,0,3,0.0
aqraa,0,5,0.0
aqraba,0,2,0.0
aqsa,0,463,0.0
aqtash,0,2,0.0
aqua,0,1,0.0
aquatics,0,1,0.0
aqueducts,0,1,0.0
aquifer,0,7,0.0
ar,0,10,0.0
ara,0,9,0.0
aqalan,0,1,0.0
aqal,0,1,0.0
aqabet,0,11,0.0
apricots,0,1,0.0
approved,0,175,0.0
approves,0,20,0.0
approving,0,24,0.0
approvingly,0,5,0.0
approximate,0,1,0.0
apps,0,4,0.0
apricot,0,3,0.0
april,0,222,0.0
aqabat,0,6,0.0
apropiarsela,0,1,0.0
après,0,1,0.0
apt,0,3,0.0
aptly,0,5,0.0
aqab,0,6,0.0
aqaba,0,19,0.0
aqabah,0,1,0.0
applicant,0,2,0.0
applicable,0,6,0.0
applicability,0,1,0.0
apologist,0,5,0.0
apathetic,0,1,0.0
apathy,0,4,0.0
apec,0,5,0.0
apha,0,1,0.0
apiece,0,1,0.0
apn,0,2,0.0
apocalypse,0,5,0.0
apocalyptic,0,20,0.0
apocalyptical,0,3,0.0
apolitical,0,7,0.0
apologetics,0,1,0.0
apologia,0,1,0.0
apologies,0,7,0.0
apologise,0,21,0.0
apologised,0,23,0.0
apologises,0,3,0.0
apologising,0,2,0.0
apartness,0,1,0.0
apartments,0,35,0.0
apartment,0,106,0.0
aoc,0,10,0.0
anxiety,0,59,0.0
anxious,0,29,0.0
anxiously,0,14,0.0
anybody,0,26,0.0
anymore,0,24,0.0
anytime,0,12,0.0
anzac,0,1,0.0
aolain,0,1,0.0
apartheidisrael,0,1,0.0
aorta,0,1,0.0
aoun,0,7,0.0
aourid,0,1,0.0
ap,0,44,0.0
apace,0,2,0.0
apache,0,6,0.0
apart,0,103,0.0
apologism,0,1,0.0
apologists,0,7,0.0
appliances,0,5,0.0
apologize,0,4,0.0
appearance,0,28,0.0
appearances,0,11,0.0
appearing,0,46,0.0
appears,0,215,0.0
appease,0,9,0.0
appeasement,0,4,0.0
appeasing,0,4,0.0
appellants,0,2,0.0
appetite,0,13,0.0
appetites,0,1,0.0
applaud,0,8,0.0
applauded,0,11,0.0
applauding,0,7,0.0
applause,0,14,0.0
apple,0,16,0.0
apples,0,1,0.0
applesupport,0,1,0.0
appear,0,162,0.0
appeals,0,55,0.0
appealing,0,22,0.0
appalling,0,53,0.0
apologizing,0,1,0.0
apology,0,15,0.0
apoorvanand,0,2,0.0
apostle,0,2,0.0
apoyo,0,1,0.0
app,0,19,0.0
appalled,0,37,0.0
apparatchik,0,1,0.0
appealed,0,57,0.0
apparatchiks,0,1,0.0
apparatus,0,28,0.0
apparatuses,0,2,0.0
apparel,0,1,0.0
apparent,0,118,0.0
apparently,0,99,0.0
appeal,0,131,0.0
detains,0,5,0.0
detect,0,11,0.0
detected,0,14,0.0
hunch,0,1,0.0
hundreds,0,892,0.0
hung,0,22,0.0
hungarian,0,5,0.0
hungary,0,18,0.0
hunger,0,179,0.0
hungriest,0,1,0.0
hungry,0,57,0.0
hungryislander,0,1,0.0
hunker,0,2,0.0
hunkered,0,1,0.0
hunkering,0,1,0.0
hunt,0,17,0.0
hunted,0,1,0.0
hunter,0,5,0.0
hunters,0,1,0.0
hunting,0,8,0.0
huntington,0,1,0.0
hunching,0,1,0.0
hunayn,0,1,0.0
humantarianaid,0,1,0.0
hun,0,1,0.0
humble,0,6,0.0
humbled,0,1,0.0
hume,0,2,0.0
humiliate,0,15,0.0
humiliated,0,26,0.0
humiliating,0,25,0.0
humiliation,0,38,0.0
humiliations,0,3,0.0
humility,0,1,0.0
hummed,0,2,0.0
humming,0,1,0.0
hummus,0,6,0.0
humorous,0,2,0.0
humour,0,8,0.0
humsa,0,1,0.0
humsah,0,1,0.0
humza,0,4,0.0
hunts,0,1,0.0
huntsman,0,1,0.0
hur,0,1,0.0
hura,0,4,0.0
hurtle,0,1,0.0
hurtled,0,1,0.0
hurtling,0,1,0.0
hurts,0,17,0.0
husain,0,1,0.0
husaini,0,1,0.0
husam,0,15,0.0
husan,0,2,0.0
husband,0,152,0.0
husbandry,0,1,0.0
husbands,0,6,0.0
huseinalkhateib,0,1,0.0
hush,0,1,0.0
hushed,0,1,0.0
husks,0,1,0.0
hussain,0,6,0.0
hussaini,0,1,0.0
hurting,0,15,0.0
hurtful,0,6,0.0
hurt,0,91,0.0
hurling,0,7,0.0
huraini,0,2,0.0
hurdle,0,7,0.0
hurdles,0,13,0.0
hureimi,0,1,0.0
hurl,0,6,0.0
hurled,0,41,0.0
hurley,0,1,0.0
hurls,0,1,0.0
hurrying,0,2,0.0
hurndall,0,1,0.0
hurray,0,1,0.0
hurricane,0,4,0.0
hurricanes,0,2,0.0
hurried,0,9,0.0
hurriedly,0,2,0.0
hurry,0,5,0.0
humaydiya,0,1,0.0
humanrightsviolations,0,1,0.0
hussein,0,80,0.0
hua,0,1,0.0
huawei,0,1,0.0
hub,0,44,0.0
hubbub,0,2,0.0
huberman,0,1,0.0
hubris,0,2,0.0
hubs,0,6,0.0
huda,0,6,0.0
hudaydah,0,1,0.0
huddle,0,10,0.0
huddled,0,15,0.0
huddling,0,4,0.0
hudhayfah,0,1,0.0
hudner,0,2,0.0
hudson,0,1,0.0
hues,0,1,0.0
huffily,0,1,0.0
huffington,0,3,0.0
huang,0,2,0.0
hu,0,2,0.0
humanrightshttps,0,1,0.0
https,0,205,0.0
hrc,0,2,0.0
hrc53,0,1,0.0
hrds,0,2,0.0
hreibat,0,1,0.0
hreik,0,1,0.0
hreish,0,1,0.0
hres894,0,1,0.0
hrjyh4zznf,0,1,0.0
hroub,0,2,0.0
hrout,0,1,0.0
hrw,0,49,0.0
hshaqrah,0,2,0.0
hsia,0,1,0.0
hsien,0,1,0.0
hta,0,1,0.0
html,0,1,0.0
htmn7zcimr,0,1,0.0
huffpost,0,6,0.0
hug,0,14,0.0
hugely,0,10,0.0
hugged,0,11,0.0
hulm,0,1,0.0
hum,0,2,0.0
humaid,0,17,0.0
humane,0,18,0.0
humanely,0,1,0.0
humanidad,0,1,0.0
humanisation,0,2,0.0
humanise,0,9,0.0
humanised,0,2,0.0
humanising,0,4,0.0
humanitaarista,0,1,0.0
humanitarian,0,1215,0.0
humanitarianism,0,4,0.0
humanitarians,0,9,0.0
humanities,0,7,0.0
humanitäre,0,1,0.0
humankind,0,2,0.0
hull,0,5,0.0
hulks,0,1,0.0
hulking,0,2,0.0
hui,0,2,0.0
hugger,0,1,0.0
hugging,0,7,0.0
hugh,0,4,0.0
hughes,0,1,0.0
hugs,0,8,0.0
huguenin,0,1,0.0
huh,0,1,0.0
huitfeldt,0,2,0.0
hulk,0,2,0.0
huiyao,0,1,0.0
hujair,0,1,0.0
hula,0,1,0.0
hulata,0,1,0.0
huldai,0,2,0.0
hulianytskyi,0,1,0.0
hulio,0,1,0.0
hussam,0,14,0.0
husseini,0,6,0.0
hraibat,0,1,0.0
icelanders,0,1,0.0
icg,0,2,0.0
ichilov,0,2,0.0
ichr,0,3,0.0
icing,0,1,0.0
iciss,0,2,0.0
icj,0,153,0.0
icjp,0,3,0.0
icl,0,1,0.0
icom,0,1,0.0
icon,0,21,0.0
iconic,0,19,0.0
icons,0,6,0.0
icpj,0,1,0.0
icrc,0,46,0.0
icrc_ilot,0,4,0.0
icreatedtrees,0,1,0.0
icu,0,11,0.0
icelandic,0,5,0.0
icelandair,0,1,0.0
ibil,0,1,0.0
iceberg,0,7,0.0
ibj3so7vq0,0,1,0.0
ibm,0,2,0.0
ibn,0,19,0.0
ibraheem,0,1,0.0
ibrahim,0,156,0.0
ibrahimi,0,25,0.0
ibrahimiyya,0,1,0.0
ibtihaj,0,1,0.0
ibtihal,0,2,0.0
ibtisam,0,1,0.0
ibzi,0,1,0.0
ibáñez,0,1,0.0
ica,0,1,0.0
icc,0,126,0.0
icccricketworldcup23,0,1,0.0
iccpr,0,1,0.0
ice,0,35,0.0
icus,0,7,0.0
id,0,21,0.0
ida,0,3,0.0
idan,0,5,0.0
ideological,0,42,0.0
ideologically,0,23,0.0
ideologies,0,12,0.0
ideologised,0,1,0.0
ideologues,0,1,0.0
idfa,0,1,0.0
idfonline,0,1,0.0
idgufp4enp,0,1,0.0
idiosyncratic,0,1,0.0
idit,0,3,0.0
idk,0,1,0.0
idle,0,6,0.0
idlib,0,10,0.0
idling,0,1,0.0
idly,0,17,0.0
idna,0,1,0.0
ido,0,2,0.0
identity,0,145,0.0
identities,0,27,0.0
identifying,0,25,0.0
ideals,0,9,0.0
iddo,0,1,0.0
idea,0,208,0.0
ideal,0,16,0.0
idealised,0,1,0.0
idealism,0,1,0.0
idealist,0,1,0.0
ideally,0,2,0.0
ideas,0,33,0.0
identify,0,74,0.0
idenburg,0,1,0.0
identarian,0,1,0.0
identical,0,7,0.0
identifiable,0,16,0.0
identification,0,37,0.0
identified,0,288,0.0
identifies,0,13,0.0
ibish,0,1,0.0
ibadi,0,1,0.0
husseinsheikhpl,0,6,0.0
hw,0,1,0.0
hwc,0,1,0.0
hwd4fvvirx,0,1,0.0
hweil,0,2,0.0
hweileh,0,3,0.0
hwnkgifgzo,0,1,0.0
hwoitotypwfull,0,1,0.0
hwr,0,1,0.0
hybrid,0,3,0.0
hyde,0,3,0.0
hyderabad,0,3,0.0
hydrant,0,1,0.0
hydrated,0,1,0.0
hydration,0,1,0.0
hydrocarbon,0,2,0.0
hygiene,0,42,0.0
hygienic,0,2,0.0
hyksos,0,1,0.0
hwajri,0,1,0.0
hvwd8lyuzm,0,1,0.0
ib6c6qzrfo,0,1,0.0
hvbntaft2n,0,1,0.0
hussen,0,3,0.0
hussien,0,1,0.0
hustle,0,2,0.0
hustling,0,1,0.0
hut,0,1,0.0
hutchinson,0,1,0.0
hutchison,0,3,0.0
huthaifa,0,1,0.0
huts,0,1,0.0
hutta,0,2,0.0
huwaida,0,6,0.0
huwara,0,54,0.0
huwarah,0,1,0.0
huwari,0,2,0.0
huwarra,0,6,0.0
huwwara,0,4,0.0
huynh,0,1,0.0
hyman,0,3,0.0
hymns,0,2,0.0
hyper,0,6,0.0
hyperalert,0,1,0.0
hzayyel,0,1,0.0
hzdb45sqos,0,1,0.0
hzomlot,0,3,0.0
händen,0,1,0.0
i24,0,3,0.0
i4ewjsrm1a,0,1,0.0
i5yiv1fonk,0,1,0.0
i9oioj9wbp,0,1,0.0
iaa,0,1,0.0
iaea,0,2,0.0
iaf,0,3,0.0
iah,0,1,0.0
iain,0,1,0.0
ian,0,12,0.0
iara,0,1,0.0
iara_modarelli,0,1,0.0
ib5t2sohxq,0,3,0.0
hyxfsmnwsj,0,1,0.0
hyundai,0,2,0.0
hysterically,0,8,0.0
hypocrisy,0,61,0.0
hyperbole,0,3,0.0
hyperbolic,0,4,0.0
hyperinflation,0,1,0.0
hypersonic,0,4,0.0
hypersonics,0,1,0.0
hypertension,0,1,0.0
hypnotised,0,1,0.0
hypocrite,0,2,0.0
